cpd_id,is_Rgroup,gnn,dgp_original,dgp_retrained,eq_structurebased,eq_detail
cpd39155,True,1,0,0,,
cpd39156,True,1,0,0,,
cpd39157,True,1,0,0,,
cpd39158,True,1,0,0,,
cpd39159,True,1,0,0,,
cpd39160,True,1,0,0,,
cpd39161,False,1,0,0,0,notfound
cpd39162,False,1,0,0,0,notfound
cpd39163,False,1,0,1,0,notfound
cpd39164,True,1,0,0,,
cpd39165,True,1,0,0,,
cpd39166,True,1,0,0,,
cpd39167,True,1,0,0,,
cpd39168,True,1,0,0,,
cpd39169,True,1,0,0,,
cpd39170,True,1,0,0,,
cpd39171,True,1,0,0,,
cpd39172,False,1,0,1,0,notfound
cpd39173,False,1,0,1,0,found_notEst
cpd39174,False,1,0,1,1,covered
cpd39175,False,1,1,1,0,notfound
cpd39176,False,1,1,1,0,notfound
cpd39177,False,1,1,1,0,notfound
cpd39178,False,1,1,1,0,notfound
cpd39179,False,1,1,1,0,notfound
cpd39180,True,1,0,0,,
cpd39181,True,1,0,0,,
cpd39182,True,1,0,0,,
cpd39183,True,1,0,0,,
cpd39184,True,1,0,0,,
cpd39185,True,1,0,0,,
cpd39186,False,1,0,1,0,notfound
cpd39187,False,1,0,1,0,notfound
cpd39188,False,1,0,1,0,notfound
cpd39189,False,1,0,1,0,found_notEst
cpd39190,False,1,0,1,0,notfound
cpd39191,False,1,0,0,0,notfound
cpd39192,True,1,0,0,,
cpd39193,False,1,0,0,0,notfound
cpd39194,True,1,0,0,,
cpd39195,True,1,0,0,,
cpd39196,False,1,0,1,0,found_notEst
cpd39197,False,1,0,1,0,notfound
cpd39198,False,1,0,1,0,notfound
cpd39199,False,1,0,1,0,found_notEst
cpd39200,False,1,0,1,0,notfound
cpd39201,False,1,0,1,0,notfound
cpd39202,False,1,0,1,0,notfound
cpd39203,False,1,0,1,0,notfound
cpd39204,False,1,0,1,0,notfound
cpd39205,False,1,0,1,0,found_notEst
cpd39206,True,1,0,0,,
cpd39207,False,1,0,1,0,found_notEst
cpd39208,False,1,0,1,0,found_notEst
cpd39209,False,1,0,1,0,found_notEst
cpd39210,False,1,0,1,1,covered
cpd39211,True,1,0,0,,
cpd39212,False,1,0,1,0,notfound
cpd39213,False,1,0,1,0,found_notEst
cpd39214,True,1,0,0,,
cpd39215,False,1,0,1,0,found_notEst
cpd39216,False,1,0,1,1,covered
cpd39217,False,1,0,1,0,found_notEst
cpd39218,True,1,0,0,,
cpd39219,False,1,0,1,0,found_notEst
cpd39220,False,1,0,1,0,notfound
cpd39221,True,1,0,0,,
cpd39222,False,1,0,1,0,found_notEst
cpd39223,False,1,0,1,0,found_notEst
cpd39224,True,1,0,0,,
cpd39225,True,1,0,0,,
cpd39226,True,1,0,0,,
cpd39227,False,1,0,1,0,notfound
cpd39228,False,1,0,1,0,notfound
cpd39229,False,1,0,1,0,notfound
cpd39230,False,1,0,1,1,covered
cpd39231,False,1,0,1,0,notfound
cpd39232,True,1,0,0,,
cpd39233,True,1,0,0,,
cpd39234,True,1,0,0,,
cpd39235,False,1,0,1,0,notfound
cpd39236,False,1,0,1,0,notfound
cpd39237,False,1,0,1,0,notfound
cpd39238,False,1,0,1,0,notfound
cpd39239,False,1,0,1,0,notfound
cpd39240,False,1,0,1,0,notfound
cpd39241,False,1,0,1,0,notfound
cpd39242,False,1,0,1,0,notfound
cpd39243,False,1,0,1,0,notfound
cpd39244,False,1,0,1,0,notfound
cpd39245,False,1,0,1,0,notfound
cpd39246,False,1,0,1,0,notfound
cpd39247,False,1,0,1,0,notfound
cpd39248,False,1,0,1,0,found_notEst
cpd39249,False,1,0,1,0,found_notEst
cpd39250,True,1,0,0,,
cpd39251,True,1,0,0,,
cpd39252,True,1,0,0,,
cpd39253,False,1,0,1,1,covered
cpd39254,False,1,0,1,0,found_notEst
cpd39255,True,1,0,0,,
cpd39256,True,1,0,0,,
cpd39257,True,1,0,0,,
cpd39258,False,1,0,1,0,found_notEst
cpd39259,False,1,0,1,0,found_notEst
cpd39260,False,1,0,1,0,found_notEst
cpd39261,False,1,0,1,0,found_notEst
cpd39262,False,1,0,1,0,found_notEst
cpd39263,False,1,0,1,0,notfound
cpd39264,False,1,0,1,1,covered
cpd39265,False,1,0,1,1,covered
cpd39266,False,1,0,1,1,covered
cpd39267,True,1,0,0,,
cpd39268,True,1,0,0,,
cpd39269,True,1,0,0,,
cpd39270,True,1,0,0,,
cpd39271,True,1,0,0,,
cpd39272,True,1,0,0,,
cpd39273,True,1,0,0,,
cpd39274,True,1,0,0,,
cpd39275,False,1,0,1,0,found_notEst
cpd39276,False,1,0,1,0,notfound
cpd39277,False,1,0,1,0,notfound
cpd39278,False,1,0,1,0,notfound
cpd39279,False,1,0,1,1,covered
cpd39280,False,1,0,1,0,notfound
cpd39281,True,1,0,0,,
cpd39282,True,1,0,0,,
cpd39283,True,1,0,0,,
cpd39284,True,1,0,0,,
cpd39285,False,1,0,1,0,notfound
cpd39286,True,1,0,0,,
cpd39287,True,1,0,0,,
cpd39288,True,1,0,0,,
cpd39289,True,1,0,0,,
cpd39290,False,1,0,1,0,found_notEst
cpd39291,False,1,0,1,0,notfound
cpd39292,False,1,0,0,0,notfound
cpd39293,False,1,0,1,0,notfound
cpd39294,False,1,0,1,0,notfound
cpd39295,False,1,0,1,0,notfound
cpd39296,False,1,0,1,0,notfound
cpd39297,False,1,0,1,0,notfound
cpd39298,False,1,0,1,0,notfound
cpd39299,False,1,0,1,0,found_notEst
cpd39300,True,1,0,0,,
cpd39301,False,1,0,1,0,notfound
cpd39302,False,1,0,1,0,notfound
cpd39303,False,1,0,1,0,found_notEst
cpd39304,False,1,1,1,0,notfound
cpd39305,False,1,1,1,0,notfound
cpd39306,False,1,0,1,1,covered
cpd39307,True,1,0,0,,
cpd39308,False,1,0,1,0,notfound
cpd39309,False,1,0,1,1,covered
cpd39310,False,1,0,1,0,notfound
cpd39311,False,1,0,1,0,notfound
cpd39312,False,1,0,1,1,covered
cpd39313,False,1,0,1,0,notfound
cpd39314,False,1,0,1,0,notfound
cpd39315,False,1,0,1,0,notfound
cpd39316,False,1,0,1,0,notfound
cpd39317,False,1,0,1,0,notfound
cpd39318,False,1,0,1,0,notfound
cpd39319,False,1,0,1,0,notfound
cpd39320,False,1,0,1,0,notfound
cpd39321,False,1,0,1,0,notfound
cpd39322,False,1,0,1,0,notfound
cpd39323,False,1,0,1,0,notfound
cpd39324,False,1,0,1,0,notfound
cpd39325,False,1,0,1,0,notfound
cpd39326,False,1,0,1,0,notfound
cpd39327,False,1,0,1,0,notfound
cpd39328,False,1,0,1,0,found_notEst
cpd39329,False,1,1,1,0,notfound
cpd39330,False,1,1,1,0,notfound
cpd39331,False,1,1,1,1,covered
cpd39332,False,1,1,1,0,notfound
cpd39333,False,1,1,1,1,covered
cpd39334,False,1,1,1,0,notfound
cpd39335,False,1,1,1,1,covered
cpd39336,False,1,0,1,0,notfound
cpd39337,False,1,0,1,0,notfound
cpd39338,False,1,0,1,0,notfound
cpd39339,False,1,1,1,0,notfound
cpd39340,False,1,0,1,1,covered
cpd39341,False,1,0,1,0,notfound
cpd39342,False,1,0,1,0,notfound
cpd39343,True,1,0,0,,
cpd39344,True,1,0,0,,
cpd39345,True,1,0,0,,
cpd39346,True,1,0,0,,
cpd39347,True,1,0,0,,
cpd39348,True,1,0,0,,
cpd39349,True,1,0,0,,
cpd39350,False,1,0,1,0,notfound
cpd39351,False,1,0,1,0,notfound
cpd39352,False,1,0,1,0,notfound
cpd39353,False,1,0,1,0,notfound
cpd39354,False,1,0,0,0,notfound
cpd39355,False,1,0,1,0,notfound
cpd39356,False,1,0,1,0,notfound
cpd39357,False,1,0,0,0,notfound
cpd39358,False,1,0,1,0,notfound
cpd39359,False,1,0,1,0,notfound
cpd39360,False,1,0,1,0,notfound
cpd39361,False,1,0,0,0,notfound
cpd39362,False,1,0,1,0,notfound
cpd39363,False,1,0,1,0,notfound
cpd39364,False,1,0,1,0,notfound
cpd39365,False,1,0,1,0,notfound
cpd39366,False,1,0,1,0,notfound
cpd39367,False,1,0,1,0,notfound
cpd39368,False,1,0,1,0,notfound
cpd39369,False,1,0,1,1,covered
cpd39370,True,1,0,0,,
cpd39371,False,1,0,0,0,notfound
cpd39372,True,1,0,0,,
cpd39373,False,1,0,1,0,notfound
cpd39374,True,1,0,0,,
cpd39375,False,1,0,0,0,notfound
cpd39376,False,1,0,0,0,found_notEst
cpd39377,True,1,0,0,,
cpd39378,False,1,0,1,1,covered
cpd39379,False,1,0,0,0,notfound
cpd39380,False,1,0,1,0,notfound
cpd39381,True,1,0,0,,
cpd39382,False,1,0,1,0,found_notEst
cpd39383,False,1,0,1,1,covered
cpd39384,False,1,0,1,1,covered
cpd39385,False,1,0,1,0,notfound
cpd39386,False,1,0,1,0,notfound
cpd39387,False,1,0,1,0,notfound
cpd39388,False,1,0,1,0,notfound
cpd39389,False,1,0,1,0,notfound
cpd39390,False,1,0,1,0,notfound
cpd39391,False,1,0,0,0,notfound
cpd39392,False,1,0,0,0,notfound
cpd39393,False,1,0,0,0,notfound
cpd39394,False,1,0,1,0,notfound
cpd39395,True,1,0,0,,
cpd39396,False,1,0,0,0,found_notEst
cpd39397,False,1,0,1,0,notfound
cpd39398,False,1,0,1,0,notfound
cpd39399,False,1,0,1,0,notfound
cpd39400,False,1,0,1,1,covered
cpd39401,False,1,0,1,1,covered
cpd39402,False,1,0,1,1,covered
cpd39403,False,1,0,1,1,covered
cpd39404,False,1,0,1,1,covered
cpd39405,False,1,0,1,0,found_notEst
cpd39406,False,1,0,1,0,found_notEst
cpd39407,False,1,0,1,0,notfound
cpd39408,False,1,0,1,0,notfound
cpd39409,False,1,0,1,0,notfound
cpd39410,True,1,0,0,,
cpd39411,False,1,0,1,1,covered
cpd39412,False,1,1,1,0,notfound
cpd39413,True,1,0,0,,
cpd39414,True,1,0,0,,
cpd39415,False,1,0,0,0,found_notEst
cpd39416,True,1,0,0,,
cpd39417,False,1,0,1,1,covered
cpd39418,True,1,0,0,,
cpd39419,False,1,0,1,1,covered
cpd39420,False,1,1,1,0,notfound
cpd39421,False,1,1,1,1,covered
cpd39422,False,1,1,1,0,notfound
cpd39423,False,1,0,1,0,notfound
cpd39424,False,1,0,1,0,notfound
cpd39425,True,1,0,0,,
cpd39426,True,1,0,0,,
cpd39427,False,1,1,1,0,found_notEst
cpd39428,False,1,1,1,0,found_notEst
cpd39429,False,1,0,1,0,notfound
cpd39430,False,1,1,1,0,notfound
cpd39431,False,1,1,1,0,notfound
cpd39432,False,1,1,1,0,notfound
cpd39433,False,1,1,1,0,notfound
cpd39434,False,1,1,1,0,notfound
cpd39435,False,1,1,1,0,notfound
cpd39436,False,1,0,1,0,found_notEst
cpd39437,False,1,0,1,0,found_notEst
cpd39438,False,1,0,1,0,notfound
cpd39439,False,1,0,1,0,found_notEst
cpd39440,False,1,0,1,0,found_notEst
cpd39441,False,1,0,1,0,notfound
cpd39442,False,1,0,1,0,found_notEst
cpd39443,False,1,0,1,0,notfound
cpd39444,False,1,0,0,0,notfound
cpd39445,True,1,0,0,,
cpd39446,True,1,0,0,,
cpd39447,False,1,0,1,0,notfound
cpd39448,False,1,0,1,0,notfound
cpd39449,False,1,0,1,0,notfound
cpd39450,True,1,0,0,,
cpd39451,True,1,0,0,,
cpd39452,False,1,0,0,1,covered
cpd39453,True,1,0,0,,
cpd39454,False,1,0,1,0,notfound
cpd39455,False,1,0,1,0,found_notEst
cpd39456,False,1,0,1,0,notfound
cpd39457,False,1,0,1,0,notfound
cpd39458,False,1,0,1,0,notfound
cpd39459,True,1,0,0,,
cpd39460,True,1,0,0,,
cpd39461,True,1,0,0,,
cpd39462,True,1,0,0,,
cpd39463,True,1,0,0,,
cpd39464,True,1,0,0,,
cpd39465,False,1,1,1,0,notfound
cpd39466,True,1,0,0,,
cpd39467,True,1,0,0,,
cpd39468,True,1,0,0,,
cpd39469,False,1,1,1,1,covered
cpd39470,False,1,1,1,0,found_notEst
cpd39471,False,1,0,1,0,notfound
cpd39472,False,1,1,1,0,found_notEst
cpd39473,False,1,1,1,0,found_notEst
cpd39474,False,1,1,1,0,found_notEst
cpd39475,True,1,0,0,,
cpd39476,True,1,0,0,,
cpd39477,True,1,0,0,,
cpd39478,True,1,0,0,,
cpd39479,False,1,0,1,1,covered
cpd39480,False,1,0,1,1,covered
cpd39481,False,1,0,1,1,covered
cpd39482,False,1,0,1,0,found_notEst
cpd39483,True,1,0,0,,
cpd39484,True,1,0,0,,
cpd39485,True,1,0,0,,
cpd39486,True,1,0,0,,
cpd39487,True,1,0,0,,
cpd39488,True,1,0,0,,
cpd39489,True,1,0,0,,
cpd39490,True,1,0,0,,
cpd39491,True,1,0,0,,
cpd39492,True,1,0,0,,
cpd39493,True,1,0,0,,
cpd39494,True,1,0,0,,
cpd39495,True,1,0,0,,
cpd39496,True,1,0,0,,
cpd39497,True,1,0,0,,
cpd39498,False,1,0,0,0,notfound
cpd39499,False,1,0,1,0,notfound
cpd39500,False,1,0,1,0,found_notEst
cpd39501,True,1,0,0,,
cpd39502,True,1,0,0,,
cpd39503,False,1,0,1,0,notfound
cpd39504,False,1,0,1,0,notfound
cpd39505,True,1,0,0,,
cpd39506,True,1,0,0,,
cpd39507,True,1,0,0,,
cpd39508,True,1,0,0,,
cpd39509,False,1,1,1,1,covered
cpd39510,True,1,0,0,,
cpd39511,True,1,0,0,,
cpd39512,False,1,0,1,0,notfound
cpd39513,False,1,0,1,0,notfound
cpd39514,False,1,0,1,0,found_notEst
cpd39515,False,1,0,1,0,notfound
cpd39516,False,1,0,1,0,found_notEst
cpd39517,False,1,0,1,0,found_notEst
cpd39518,False,1,0,1,0,found_notEst
cpd39519,False,1,0,1,0,notfound
cpd39520,False,1,0,1,0,notfound
cpd39521,True,1,0,0,,
cpd39522,True,1,0,0,,
cpd39523,False,1,0,1,0,notfound
cpd39524,False,1,0,1,0,notfound
cpd39525,False,1,0,1,0,notfound
cpd39526,False,1,0,1,0,notfound
cpd39527,True,1,0,0,,
cpd39528,False,1,1,1,1,covered
cpd39529,False,1,1,1,0,notfound
cpd39530,False,1,1,1,0,notfound
cpd39531,False,1,1,1,0,notfound
cpd39532,False,1,1,1,0,notfound
cpd39533,False,1,1,1,1,covered
cpd39534,False,1,1,1,0,notfound
cpd39535,False,1,1,1,0,notfound
cpd39536,False,1,1,1,0,notfound
cpd39537,False,1,1,1,0,notfound
cpd39538,False,1,1,1,0,notfound
cpd39539,False,1,1,1,0,notfound
cpd39540,False,1,0,1,0,notfound
cpd39541,False,1,0,1,0,notfound
cpd39542,True,1,0,0,,
cpd39543,True,1,0,0,,
cpd39544,True,1,0,0,,
cpd39545,True,1,0,0,,
cpd39546,True,1,0,0,,
cpd39547,True,1,0,0,,
cpd39548,True,1,0,0,,
cpd39549,True,1,0,0,,
cpd39550,False,1,1,1,0,notfound
cpd39551,False,1,1,1,0,notfound
cpd39552,False,1,1,1,0,notfound
cpd39553,False,1,1,1,0,notfound
cpd39554,True,1,0,0,,
cpd39555,False,1,0,1,0,notfound
cpd39556,False,1,0,1,0,notfound
cpd39557,True,1,0,0,,
cpd39558,True,1,0,0,,
cpd39559,False,1,0,1,0,notfound
cpd39560,False,1,0,1,0,notfound
cpd39561,True,1,0,0,,
cpd39562,True,1,0,0,,
cpd39563,True,1,0,0,,
cpd39564,False,1,0,1,1,covered
cpd39565,False,1,0,0,0,notfound
cpd39566,False,1,0,0,1,covered
cpd39567,False,1,1,1,1,covered
cpd39568,False,1,1,1,0,notfound
cpd39569,False,1,1,0,1,covered
cpd39570,False,1,1,0,0,notfound
cpd39571,False,1,0,1,0,found_notEst
cpd39572,False,1,0,1,0,notfound
cpd39573,False,1,0,1,0,notfound
cpd39574,False,1,0,1,0,notfound
cpd39575,False,1,0,1,0,notfound
cpd39576,False,1,0,1,0,found_notEst
cpd39577,False,1,0,1,0,found_notEst
cpd39578,False,1,0,1,0,notfound
cpd39579,False,1,0,1,0,notfound
cpd39580,False,1,0,1,0,notfound
cpd39581,False,1,0,1,0,found_notEst
cpd39582,False,1,0,0,1,covered
cpd39583,False,1,0,1,0,notfound
cpd39584,True,1,0,0,,
cpd39585,False,1,0,1,0,notfound
cpd39586,False,1,0,1,0,notfound
cpd39587,False,1,0,1,0,notfound
cpd39588,False,1,0,1,0,notfound
cpd39589,False,1,0,1,0,notfound
cpd39590,False,1,0,1,0,notfound
cpd39591,False,1,0,1,0,notfound
cpd39592,False,1,0,1,0,found_notEst
cpd39593,False,1,0,1,0,notfound
cpd39594,False,1,0,1,0,notfound
cpd39595,False,1,0,1,0,found_notEst
cpd39596,False,1,0,1,0,notfound
cpd39597,False,1,0,1,0,notfound
cpd39598,False,1,0,1,0,notfound
cpd39599,True,1,0,0,,
cpd39600,False,1,0,1,0,notfound
cpd39601,True,1,0,0,,
cpd39602,False,1,0,1,1,covered
cpd39603,False,1,0,1,0,found_notEst
cpd39604,True,1,0,0,,
cpd39605,True,1,0,0,,
cpd39606,False,1,0,1,1,covered
cpd39607,False,1,1,1,0,found_notEst
cpd39608,False,1,0,1,0,notfound
cpd39609,False,1,0,1,0,notfound
cpd39610,False,1,0,1,0,notfound
cpd39611,False,1,0,1,0,notfound
cpd39612,False,1,0,1,0,notfound
cpd39613,False,1,1,1,0,notfound
cpd39614,False,1,0,1,0,notfound
cpd39615,False,1,0,1,0,found_notEst
cpd39616,False,1,0,1,1,covered
cpd39617,True,1,0,0,,
cpd39618,False,1,0,1,1,covered
cpd39619,False,1,0,1,0,notfound
cpd39620,False,1,0,1,0,notfound
cpd39621,False,1,0,1,0,notfound
cpd39622,False,1,0,1,0,notfound
cpd39623,False,1,0,1,0,notfound
cpd39624,False,1,0,0,0,notfound
cpd39625,False,1,0,1,0,notfound
cpd39626,False,1,0,1,0,notfound
cpd39627,False,1,0,1,0,notfound
cpd39628,False,1,0,1,0,notfound
cpd39629,False,1,1,1,1,covered
cpd39630,False,1,1,1,0,notfound
cpd39631,True,1,0,0,,
cpd39632,False,1,0,1,0,notfound
cpd39633,True,1,0,0,,
cpd39634,True,1,0,0,,
cpd39635,False,1,0,1,0,notfound
cpd39636,False,1,1,1,0,notfound
cpd39637,False,1,1,1,0,notfound
cpd39638,False,1,0,1,0,notfound
cpd39639,True,1,0,0,,
cpd39640,False,1,1,1,0,notfound
cpd39641,False,1,0,1,1,covered
cpd39642,False,1,0,1,0,notfound
cpd39643,False,1,1,1,0,notfound
cpd39644,False,1,0,1,0,notfound
cpd39645,False,1,0,1,0,found_notEst
cpd39646,True,1,0,0,,
cpd39647,False,1,0,1,0,notfound
cpd39648,False,1,0,1,0,notfound
cpd39649,False,1,0,1,0,found_notEst
cpd39650,False,1,0,1,0,notfound
cpd39651,False,1,0,1,0,notfound
cpd39652,False,1,0,1,0,found_notEst
cpd39653,False,1,0,0,0,notfound
cpd39654,True,1,0,0,,
cpd39655,False,1,0,1,0,notfound
cpd39656,False,1,0,1,1,covered
cpd39657,True,1,0,0,,
cpd39658,False,1,0,1,0,notfound
cpd39659,False,1,0,1,0,notfound
cpd39660,False,1,0,1,1,covered
cpd39661,False,1,0,1,1,covered
cpd39662,True,1,0,0,,
cpd39663,False,1,0,1,0,found_notEst
cpd39664,False,1,0,1,0,notfound
cpd39665,False,1,0,1,0,notfound
cpd39666,True,1,0,0,,
cpd39667,True,1,0,0,,
cpd39668,True,1,0,0,,
cpd39669,True,1,0,0,,
cpd39670,True,1,0,0,,
cpd39671,True,1,0,0,,
cpd39672,True,1,0,0,,
cpd39673,True,1,0,0,,
cpd39674,True,1,0,0,,
cpd39675,True,1,0,0,,
cpd39676,False,1,0,1,0,notfound
cpd39677,False,1,0,1,0,found_notEst
cpd39678,False,1,0,1,0,notfound
cpd39679,False,1,0,1,0,notfound
cpd39680,False,1,0,1,0,notfound
cpd39681,False,1,0,1,0,notfound
cpd39682,False,1,0,1,0,notfound
cpd39683,False,1,0,1,1,covered
cpd39684,False,1,0,1,0,notfound
cpd39685,False,1,0,1,0,notfound
cpd39686,False,1,0,1,0,notfound
cpd39687,False,1,0,1,0,notfound
cpd39688,False,1,0,1,0,notfound
cpd39689,False,1,0,0,0,notfound
cpd39690,False,1,0,1,0,notfound
cpd39691,True,1,0,0,,
cpd39692,True,1,0,0,,
cpd39693,True,1,0,0,,
cpd39694,False,1,0,1,0,notfound
cpd39695,False,1,0,1,0,found_notEst
cpd39696,True,1,0,0,,
cpd39697,False,1,0,1,0,found_notEst
cpd39698,False,1,1,1,0,found_notEst
cpd39699,False,1,0,1,0,notfound
cpd39700,False,1,1,1,0,found_notEst
cpd39701,False,1,0,1,0,notfound
cpd39702,False,1,1,1,0,found_notEst
cpd39703,False,1,0,1,0,notfound
cpd39704,False,1,0,1,0,notfound
cpd39705,False,1,0,1,0,notfound
cpd39706,False,1,0,1,0,notfound
cpd39707,False,1,0,1,0,notfound
cpd39708,False,1,0,1,0,notfound
cpd39709,False,1,0,1,0,notfound
cpd39710,False,1,0,1,0,notfound
cpd39711,False,1,0,1,0,notfound
cpd39712,False,1,0,1,0,notfound
cpd39713,False,1,0,1,0,notfound
cpd39714,False,1,0,1,0,notfound
cpd39715,False,1,0,1,0,notfound
cpd39716,False,1,0,1,0,found_notEst
cpd39717,False,1,0,1,0,notfound
cpd39718,False,1,0,1,0,notfound
cpd39719,False,1,0,1,0,notfound
cpd39720,False,1,0,1,0,notfound
cpd39721,False,1,0,1,0,notfound
cpd39722,False,1,0,1,0,found_notEst
cpd39723,False,1,0,1,0,notfound
cpd39724,False,1,0,1,0,notfound
cpd39725,False,1,0,1,0,notfound
cpd39726,False,1,0,1,0,notfound
cpd39727,False,1,0,1,0,notfound
cpd39728,False,1,0,1,1,covered
cpd39729,False,1,0,1,0,notfound
cpd39730,False,1,0,1,0,notfound
cpd39731,False,1,0,1,0,notfound
cpd39732,False,1,0,1,0,notfound
cpd39733,False,1,0,1,0,notfound
cpd39734,False,1,0,1,0,found_notEst
cpd39735,False,1,0,1,0,notfound
cpd39736,True,1,0,0,,
cpd39737,False,1,0,0,0,notfound
cpd39738,False,1,0,1,0,notfound
cpd39739,False,1,0,1,1,covered
cpd39740,False,1,0,1,1,covered
cpd39741,False,1,0,1,1,covered
cpd39742,False,1,0,1,0,notfound
cpd39743,True,1,0,0,,
cpd39744,False,1,0,1,0,notfound
cpd39745,False,1,0,1,0,notfound
cpd39746,False,1,0,1,0,notfound
cpd39747,False,1,0,1,0,notfound
cpd39748,False,1,0,1,0,notfound
cpd39749,False,1,0,1,0,notfound
cpd39750,False,1,0,1,0,notfound
cpd39751,False,1,0,1,0,notfound
cpd39752,False,1,0,1,0,notfound
cpd39753,False,1,1,1,1,covered
cpd39754,True,1,0,0,,
cpd39755,False,1,0,1,1,covered
cpd39756,False,1,0,1,0,notfound
cpd39757,False,1,0,1,0,notfound
cpd39758,True,1,0,0,,
cpd39759,True,1,0,0,,
cpd39760,True,1,0,0,,
cpd39761,True,1,0,0,,
cpd39762,True,1,0,0,,
cpd39763,True,1,0,0,,
cpd39764,True,1,0,0,,
cpd39765,True,1,0,0,,
cpd39766,True,1,0,0,,
cpd39767,True,1,0,0,,
cpd39768,True,1,0,0,,
cpd39769,False,1,0,1,0,notfound
cpd39770,False,1,0,1,0,notfound
cpd39771,False,1,0,1,0,notfound
cpd39772,False,1,0,1,0,notfound
cpd39773,False,1,0,1,0,notfound
cpd39774,True,1,0,0,,
cpd39775,False,1,0,1,0,notfound
cpd39776,False,1,1,1,0,found_notEst
cpd39777,False,1,1,1,0,notfound
cpd39778,True,1,0,0,,
cpd39779,True,1,0,0,,
cpd39780,True,1,0,0,,
cpd39781,True,1,0,0,,
cpd39782,True,1,0,0,,
cpd39783,False,1,1,1,0,notfound
cpd39784,False,1,1,1,0,notfound
cpd39785,False,1,1,1,0,notfound
cpd39786,False,1,1,1,0,notfound
cpd39787,False,1,0,1,1,covered
cpd39788,False,1,0,1,0,notfound
cpd39789,False,1,0,1,0,found_notEst
cpd39790,True,1,0,0,,
cpd39791,False,1,1,1,1,covered
cpd39792,False,1,0,0,0,found_notEst
cpd39793,False,1,0,1,1,covered
cpd39794,True,1,0,0,,
cpd39795,False,1,1,1,1,covered
cpd39796,True,1,0,0,,
cpd39798,True,1,0,0,,
cpd39799,False,1,0,1,1,covered
cpd39800,True,1,0,0,,
cpd39801,True,1,0,0,,
cpd39802,True,1,0,0,,
cpd39803,False,1,0,1,0,found_notEst
cpd39804,False,1,1,1,1,covered
cpd39805,True,1,0,0,,
cpd39806,False,1,0,1,0,found_notEst
cpd39807,False,1,0,1,1,covered
cpd39808,True,1,0,0,,
cpd39809,False,1,0,0,1,covered
cpd39810,False,1,0,1,1,covered
cpd39811,True,1,0,0,,
cpd39812,False,1,0,1,1,covered
cpd39813,True,1,0,0,,
cpd39814,False,1,0,1,0,found_notEst
cpd39815,True,1,0,0,,
cpd39816,True,1,0,0,,
cpd39817,True,1,0,0,,
cpd39818,False,1,0,1,0,found_notEst
cpd39819,True,1,0,0,,
cpd39820,False,1,1,1,1,covered
cpd39821,False,1,0,1,1,covered
cpd39822,False,1,0,1,0,found_notEst
cpd39823,True,1,0,0,,
cpd39824,False,1,0,1,1,covered
cpd39825,False,1,0,1,1,covered
cpd39826,False,1,0,1,1,covered
cpd39827,True,1,0,0,,
cpd39828,False,1,0,1,0,notfound
cpd39829,False,1,0,1,0,notfound
cpd39830,False,1,0,1,0,found_notEst
cpd39831,True,1,0,0,,
cpd39832,False,1,0,1,1,covered
cpd39833,True,1,0,0,,
cpd39834,False,1,1,1,1,covered
cpd39835,True,1,0,0,,
cpd39836,True,1,0,0,,
cpd39837,False,1,1,1,1,covered
cpd39838,True,1,0,0,,
cpd39839,True,1,0,0,,
cpd39840,False,1,0,1,0,found_notEst
cpd39841,False,1,0,1,0,found_notEst
cpd39842,False,1,1,1,1,covered
cpd39843,False,1,1,1,0,found_notEst
cpd39844,False,1,1,1,1,covered
cpd39845,True,1,0,0,,
cpd39846,True,1,0,0,,
cpd39847,True,1,0,0,,
cpd39848,True,1,0,0,,
cpd39849,False,1,0,1,0,notfound
cpd39850,False,1,0,0,1,covered
cpd39851,True,1,0,0,,
cpd39852,False,1,0,1,1,covered
cpd39853,True,1,0,0,,
cpd39854,False,1,0,1,0,found_notEst
cpd39855,False,1,0,1,0,found_notEst
cpd39856,False,1,0,1,0,found_notEst
cpd39857,False,1,1,1,1,covered
cpd39858,False,1,0,1,1,covered
cpd39859,False,1,0,1,1,covered
cpd39860,False,1,1,1,1,covered
cpd39861,False,1,1,1,1,covered
cpd39862,False,1,0,1,1,covered
cpd39863,False,1,1,1,1,covered
cpd39865,False,1,0,1,0,found_notEst
cpd39866,False,1,1,1,0,found_notEst
cpd39867,False,1,0,1,0,found_notEst
cpd39868,False,1,0,1,1,covered
cpd39869,False,1,0,1,1,covered
cpd39870,False,1,0,1,0,found_notEst
cpd39871,True,1,0,0,,
cpd39872,False,1,1,1,0,found_notEst
cpd39873,False,1,0,1,1,covered
cpd39874,False,1,0,0,1,covered
cpd39875,False,1,1,1,1,covered
cpd39876,False,1,0,1,0,found_notEst
cpd39877,False,1,0,0,1,covered
cpd39878,False,1,0,1,0,found_notEst
cpd39879,False,1,0,1,0,notfound
cpd39880,True,1,0,0,,
cpd39881,True,1,0,0,,
cpd39882,False,1,0,0,0,found_notEst
cpd39883,False,1,0,1,0,found_notEst
cpd39884,False,1,0,0,0,found_notEst
cpd39885,False,1,0,0,0,found_notEst
cpd39886,False,1,0,0,0,found_notEst
cpd39887,False,1,0,0,0,found_notEst
cpd39888,True,1,0,0,,
cpd39889,False,1,1,1,1,covered
cpd39890,False,1,0,1,1,covered
cpd39891,False,1,0,1,1,covered
