cpd	charge	triage	groups	n_anionic_sites
cpd02896	-1	NEED_EXPLICIT	phosphate	1
cpd02897	-1	NEED_EXPLICIT	carboxylate	1
cpd02898	-4	NEED_EXPLICIT	phosphate	4
cpd02899	0	NEED_EXPLICIT	phosphate;guanidinium	2
cpd02900	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd02901	-1	NEED_EXPLICIT	carboxylate	1
cpd02904	-2	NEED_EXPLICIT	phosphate	2
cpd02905	-1	NEED_EXPLICIT	carboxylate	1
cpd02906	-2	NEED_EXPLICIT	carboxylate	2
cpd02907	-1	NEED_EXPLICIT	carboxylate	1
cpd02908	-1	IMPLICIT_OK		0
cpd02912	0	IMPLICIT_OK		0
cpd02913	-1	NEED_EXPLICIT	carboxylate	1
cpd02914	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd02915	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd02916	0	IMPLICIT_OK		0
cpd02917	-4	NEED_EXPLICIT	phosphate;carboxylate;ammonium	5
cpd02918	-1	NEED_EXPLICIT	carboxylate	1
cpd02919	-1	NEED_EXPLICIT	carboxylate	1
cpd02920	-2	NEED_EXPLICIT	phosphate	2
cpd02921	-4	NEED_EXPLICIT	phosphate;carboxylate	4
cpd02922	0	NEED_EXPLICIT	phosphate;guanidinium;ammonium	2
cpd02923	0	NEED_EXPLICIT	phosphate;guanidinium;ammonium	2
cpd02924	0	IMPLICIT_OK		0
cpd02925	0	IMPLICIT_OK		0
cpd02927	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd02928	-1	NEED_EXPLICIT	carboxylate	1
cpd02930	-2	NEED_EXPLICIT	phosphate	2
cpd02931	-2	NEED_EXPLICIT	carboxylate	2
cpd02932	-4	NEED_EXPLICIT	phosphate;carboxylate;ammonium	5
cpd02933	-2	NEED_EXPLICIT	phosphate	2
cpd02934	0	IMPLICIT_OK		0
cpd02935	-4	NEED_EXPLICIT	phosphate;sulfonate;carboxylate	4
cpd02936	-1	NEED_EXPLICIT	carboxylate	1
cpd02937	-1	NEED_EXPLICIT	carboxylate	1
cpd02938	-1	NEED_EXPLICIT	sulfonate;sulfate	1
cpd02939	-1	NEED_EXPLICIT	carboxylate	1
cpd02940	-1	NEED_EXPLICIT	carboxylate	1
cpd02941	-1	NEED_EXPLICIT	carboxylate	1
cpd02944	0	IMPLICIT_OK		0
cpd02946	-1	NEED_EXPLICIT	carboxylate	1
cpd02948	-3	NEED_EXPLICIT	phosphate;carboxylate;ammonium	4
cpd02949	-1	NEED_EXPLICIT	carboxylate	1
cpd02951	-2	NEED_EXPLICIT	phosphate	2
cpd02952	0	IMPLICIT_OK		0
cpd02953	0	IMPLICIT_OK		0
cpd02954	0	IMPLICIT_OK		0
cpd02955	-1	NEED_EXPLICIT	phosphate;ammonium	2
cpd02956	-2	NEED_EXPLICIT	sulfonate;sulfate;carboxylate	2
cpd02957	-2	NEED_EXPLICIT	sulfonate;sulfate;carboxylate	2
cpd02958	0	IMPLICIT_OK		0
cpd02959	-1	NEED_EXPLICIT	carboxylate	1
cpd02960	0	NEED_EXPLICIT	phosphate;ammonium	1
cpd02961	0	IMPLICIT_OK		0
cpd02962	1	BORDERLINE	ammonium	0
cpd02963	-2	NEED_EXPLICIT	carboxylate;ammonium	3
cpd02964	-4	NEED_EXPLICIT	phosphate;carboxylate;ammonium	5
cpd02967	-2	NEED_EXPLICIT	phosphate	2
cpd02969	1	BORDERLINE	ammonium	0
cpd02971	-1	NEED_EXPLICIT	carboxylate	1
cpd02977	-3	NEED_EXPLICIT	phosphate;carboxylate;ammonium	4
cpd02978	-3	NEED_EXPLICIT	phosphate	3
cpd02979	-4	NEED_EXPLICIT	phosphate	4
cpd02980	-4	NEED_EXPLICIT	phosphate	4
cpd02981	-3	NEED_EXPLICIT	carboxylate	3
cpd02984	-2	NEED_EXPLICIT	carboxylate;ammonium	3
cpd02985	0	BORDERLINE	aromatic_N+	0
cpd02988	0	BORDERLINE	aromatic_N+	0
cpd02991	-4	NEED_EXPLICIT	phosphate	4
cpd02993	-4	NEED_EXPLICIT	phosphate	4
cpd02995	0	IMPLICIT_OK		0
cpd03001	0	NEED_EXPLICIT	carboxylate;guanidinium	1
cpd03002	-2	NEED_EXPLICIT	phosphate	2
cpd03013	-2	NEED_EXPLICIT	phosphate	2
cpd03014	0	IMPLICIT_OK		0
cpd03016	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03017	1	BORDERLINE	ammonium	0
cpd03018	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03019	0	IMPLICIT_OK		0
cpd03020	0	IMPLICIT_OK		0
cpd03021	0	IMPLICIT_OK		0
cpd03023	0	IMPLICIT_OK		0
cpd03024	-1	NEED_EXPLICIT	phosphate;carboxylate;ammonium	2
cpd03025	0	IMPLICIT_OK		0
cpd03026	0	IMPLICIT_OK		0
cpd03027	0	IMPLICIT_OK		0
cpd03028	-1	IMPLICIT_OK		1
cpd03029	-2	BORDERLINE	phenolate	2
cpd03030	-1	NEED_EXPLICIT	carboxylate	1
cpd03031	-1	NEED_EXPLICIT	carboxylate	1
cpd03032	-1	BORDERLINE	phenolate	1
cpd03033	0	IMPLICIT_OK		0
cpd03034	-1	NEED_EXPLICIT	carboxylate	1
cpd03035	0	IMPLICIT_OK		0
cpd03036	0	IMPLICIT_OK		0
cpd03037	0	IMPLICIT_OK		0
cpd03038	0	IMPLICIT_OK		0
cpd03039	0	IMPLICIT_OK		0
cpd03040	0	IMPLICIT_OK		0
cpd03041	0	IMPLICIT_OK		0
cpd03042	0	IMPLICIT_OK		0
cpd03043	-4	NEED_EXPLICIT	phosphate	4
cpd03044	-3	NEED_EXPLICIT	phosphate;ammonium	4
cpd03045	0	IMPLICIT_OK		0
cpd03046	0	IMPLICIT_OK		0
cpd03047	-1	NEED_EXPLICIT	sulfonate	1
cpd03048	-1	NEED_EXPLICIT	sulfonate	1
cpd03049	-1	NEED_EXPLICIT	phosphate;aromatic_N+	2
cpd03050	0	IMPLICIT_OK		0
cpd03051	1	BORDERLINE	ammonium	0
cpd03052	0	IMPLICIT_OK		0
cpd03053	-1	NEED_EXPLICIT	carboxylate	1
cpd03055	-1	NEED_EXPLICIT	carboxylate	1
cpd03056	0	IMPLICIT_OK		0
cpd03057	-2	NEED_EXPLICIT	phosphate	2
cpd03058	0	IMPLICIT_OK		0
cpd03059	0	IMPLICIT_OK		0
cpd03060	0	IMPLICIT_OK		0
cpd03061	0	IMPLICIT_OK		0
cpd03062	0	IMPLICIT_OK		0
cpd03063	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03064	0	IMPLICIT_OK		0
cpd03065	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03066	0	IMPLICIT_OK		0
cpd03067	0	IMPLICIT_OK		0
cpd03068	0	IMPLICIT_OK		0
cpd03069	-1	NEED_EXPLICIT	enolate	1
cpd03070	-1	NEED_EXPLICIT	carboxylate	1
cpd03071	-1	NEED_EXPLICIT	carboxylate	1
cpd03073	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03075	0	IMPLICIT_OK		0
cpd03076	-4	NEED_EXPLICIT	phosphate	4
cpd03078	-1	IMPLICIT_OK		0
cpd03079	0	IMPLICIT_OK		0
cpd03080	0	IMPLICIT_OK		0
cpd03081	1	BORDERLINE	ammonium	0
cpd03082	2	BORDERLINE	ammonium	0
cpd03083	1	BORDERLINE	ammonium	0
cpd03084	1	BORDERLINE	ammonium	0
cpd03085	0	IMPLICIT_OK		0
cpd03086	0	IMPLICIT_OK		0
cpd03087	0	IMPLICIT_OK		0
cpd03088	0	IMPLICIT_OK		0
cpd03089	0	IMPLICIT_OK		0
cpd03090	-4	NEED_EXPLICIT	phosphate	4
cpd03091	0	IMPLICIT_OK		0
cpd03092	-1	NEED_EXPLICIT	carboxylate	1
cpd03093	1	BORDERLINE	ammonium	0
cpd03094	1	BORDERLINE	ammonium	0
cpd03095	1	BORDERLINE	ammonium	0
cpd03096	1	BORDERLINE	ammonium	0
cpd03100	1	BORDERLINE	ammonium	0
cpd03102	0	IMPLICIT_OK		0
cpd03103	0	IMPLICIT_OK		0
cpd03104	-3	NEED_EXPLICIT	phosphate;ammonium	4
cpd03105	0	IMPLICIT_OK		0
cpd03106	0	IMPLICIT_OK		0
cpd03107	1	BORDERLINE	ammonium	0
cpd03108	0	IMPLICIT_OK		0
cpd03109	0	IMPLICIT_OK		0
cpd03110	0	IMPLICIT_OK		0
cpd03112	0	IMPLICIT_OK		0
cpd03113	-4	NEED_EXPLICIT	phosphate	4
cpd03114	-4	NEED_EXPLICIT	phosphate	4
cpd03115	-4	NEED_EXPLICIT	phosphate	4
cpd03116	-4	NEED_EXPLICIT	phosphate	4
cpd03117	-4	NEED_EXPLICIT	phosphate	4
cpd03118	-4	NEED_EXPLICIT	phosphate	4
cpd03119	-4	NEED_EXPLICIT	phosphate	4
cpd03120	-4	NEED_EXPLICIT	phosphate	4
cpd03121	-4	NEED_EXPLICIT	phosphate	4
cpd03122	-4	NEED_EXPLICIT	phosphate	4
cpd03123	-4	NEED_EXPLICIT	phosphate	4
cpd03124	-4	NEED_EXPLICIT	phosphate	4
cpd03125	-4	NEED_EXPLICIT	phosphate	4
cpd03126	-4	NEED_EXPLICIT	phosphate	4
cpd03127	-4	NEED_EXPLICIT	phosphate	4
cpd03128	-4	NEED_EXPLICIT	phosphate	4
cpd03129	-4	NEED_EXPLICIT	phosphate	4
cpd03130	-4	NEED_EXPLICIT	phosphate	4
cpd03131	-4	NEED_EXPLICIT	phosphate	4
cpd03132	-4	NEED_EXPLICIT	phosphate	4
cpd03133	-2	NEED_EXPLICIT	carboxylate;ammonium	3
cpd03134	-1	NEED_EXPLICIT	carboxylate;ammonium	2
cpd03135	0	IMPLICIT_OK		0
cpd03136	0	IMPLICIT_OK		0
cpd03137	0	IMPLICIT_OK		0
cpd03138	0	IMPLICIT_OK		0
cpd03139	0	IMPLICIT_OK		0
cpd03140	0	IMPLICIT_OK		0
cpd03141	0	IMPLICIT_OK		0
cpd03142	0	IMPLICIT_OK		0
cpd03143	0	IMPLICIT_OK		0
cpd03144	0	IMPLICIT_OK		0
cpd03145	0	IMPLICIT_OK		0
cpd03146	0	IMPLICIT_OK		0
cpd03147	0	IMPLICIT_OK		0
cpd03148	0	IMPLICIT_OK		0
cpd03149	0	IMPLICIT_OK		0
cpd03151	-1	NEED_EXPLICIT	carboxylate	1
cpd03152	1	BORDERLINE	ammonium	0
cpd03153	1	BORDERLINE	aromatic_N+	0
cpd03154	0	IMPLICIT_OK		0
cpd03155	1	BORDERLINE	ammonium	0
cpd03156	1	BORDERLINE	ammonium	0
cpd03157	1	BORDERLINE	ammonium	0
cpd03158	0	NEED_EXPLICIT	carboxylate;ammonium	3
cpd03159	1	BORDERLINE	ammonium	0
cpd03161	1	BORDERLINE	ammonium	0
cpd03162	0	IMPLICIT_OK		0
cpd03163	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03164	-4	NEED_EXPLICIT	phosphate	4
cpd03165	-4	NEED_EXPLICIT	phosphate	4
cpd03166	-1	IMPLICIT_OK		1
cpd03167	1	NEED_EXPLICIT	carboxylate;guanidinium;ammonium	1
cpd03168	1	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03169	0	IMPLICIT_OK		0
cpd03170	-1	NEED_EXPLICIT	carboxylate	1
cpd03171	-2	NEED_EXPLICIT	phosphate	2
cpd03173	0	NEED_EXPLICIT	carboxylate;ammonium	1
cpd03174	-1	NEED_EXPLICIT	carboxylate	1
cpd03175	0	NEED_EXPLICIT	sulfonate;ammonium	1
cpd03176	-1	NEED_EXPLICIT	carboxylate	1
cpd03177	1	BORDERLINE	ammonium	0
cpd03178	-3	NEED_EXPLICIT	carboxylate	3
cpd03179	-1	NEED_EXPLICIT	phosphate;ammonium	2
cpd03180	-1	NEED_EXPLICIT	carboxylate;guanidinium	2
cpd03181	0	IMPLICIT_OK		0
cpd03183	-2	NEED_EXPLICIT	carboxylate	2
cpd03184	0	IMPLICIT_OK		0
cpd03185	0	IMPLICIT_OK		0
cpd03187	-3	NEED_EXPLICIT	carboxylate	3
cpd03188	-1	NEED_EXPLICIT	carboxylate	1
cpd03189	-2	NEED_EXPLICIT	phosphate;carboxylate;aromatic_N+	3
cpd03192	-2	NEED_EXPLICIT	phosphate	2
cpd03193	0	IMPLICIT_OK		0
cpd03194	-2	NEED_EXPLICIT	phosphate	2
cpd03195	0	IMPLICIT_OK		0
cpd03196	0	IMPLICIT_OK		0
cpd03197	0	IMPLICIT_OK		0
cpd03198	0	IMPLICIT_OK		0
cpd03199	0	IMPLICIT_OK		0
cpd03200	0	IMPLICIT_OK		0
cpd03201	0	IMPLICIT_OK		0
cpd03202	0	IMPLICIT_OK		0
cpd03203	-1	NEED_EXPLICIT	carboxylate	1
cpd03204	-1	NEED_EXPLICIT	carboxylate	1
cpd03205	0	IMPLICIT_OK		0
cpd03206	0	IMPLICIT_OK		0
cpd03207	0	IMPLICIT_OK		0
cpd03208	0	IMPLICIT_OK		0
cpd03209	0	IMPLICIT_OK		0
cpd03211	0	IMPLICIT_OK		0
cpd03213	0	IMPLICIT_OK		0
cpd03214	-2	NEED_EXPLICIT	phosphate	2
cpd03215	0	IMPLICIT_OK		0
cpd03216	0	IMPLICIT_OK		0
cpd03217	0	IMPLICIT_OK		0
cpd03218	0	IMPLICIT_OK		0
cpd03219	0	IMPLICIT_OK		0
cpd03220	0	IMPLICIT_OK		0
cpd03221	0	IMPLICIT_OK		0
cpd03222	0	IMPLICIT_OK		0
cpd03223	0	IMPLICIT_OK		0
cpd03224	0	IMPLICIT_OK		0
cpd03225	0	IMPLICIT_OK		0
cpd03226	0	IMPLICIT_OK		0
cpd03227	0	IMPLICIT_OK		0
cpd03228	0	IMPLICIT_OK		0
cpd03229	0	IMPLICIT_OK		0
cpd03230	-4	NEED_EXPLICIT	phosphate	4
cpd03231	-4	NEED_EXPLICIT	phosphate	4
cpd03232	-4	NEED_EXPLICIT	phosphate	4
cpd03233	-4	NEED_EXPLICIT	phosphate	4
cpd03234	0	IMPLICIT_OK		0
cpd03235	0	IMPLICIT_OK		0
cpd03236	0	IMPLICIT_OK		0
cpd03237	0	IMPLICIT_OK		0
cpd03238	0	IMPLICIT_OK		0
cpd03239	0	IMPLICIT_OK		0
cpd03240	0	IMPLICIT_OK		0
cpd03241	-4	NEED_EXPLICIT	phosphate	4
cpd03243	-1	NEED_EXPLICIT	carboxylate	1
cpd03244	-1	NEED_EXPLICIT	sulfonate	1
cpd03245	-1	NEED_EXPLICIT	carboxylate	1
cpd03246	-1	NEED_EXPLICIT	sulfonate	1
cpd03248	-4	NEED_EXPLICIT	phosphate	4
cpd03249	-1	NEED_EXPLICIT	sulfonate;sulfate	1
cpd03250	0	IMPLICIT_OK		0
cpd03251	0	IMPLICIT_OK		0
cpd03252	0	IMPLICIT_OK		0
cpd03253	0	IMPLICIT_OK		0
cpd03254	0	IMPLICIT_OK		0
cpd03255	0	IMPLICIT_OK		0
cpd03256	0	IMPLICIT_OK		0
cpd03257	0	IMPLICIT_OK		0
cpd03258	0	IMPLICIT_OK		0
cpd03259	0	IMPLICIT_OK		0
cpd03260	0	IMPLICIT_OK		0
cpd03261	0	IMPLICIT_OK		0
cpd03262	0	IMPLICIT_OK		0
