modelseed_rxn,name,ec,enzyme_name,equation_definition,equation_ids,tecrdb_reaction,n_measurements,match_tier,dGpredictor_modelseed_dG_kJ,tecrdb_dG_kJ,diff_kJ,abs_diff_kJ,dGpredictor_modelseed_dG_kcal,tecrdb_dG_kcal,diff_kcal,abs_diff_kcal,dGpredictor_modelseed_err_kJ,tecrdb_dG_sd_kJ,combined_err_kJ,significant,other_GroupContribution_dG_kJ,other_dGPredictor_original_dG_kJ,other_eQuilibrator_dG_kJ,tecrdb_dG_min_kJ,tecrdb_dG_max_kJ,pH_min,pH_max,T_min,T_max,ms_orientation_vs_canonical,reactants_smiles,products_smiles,reaction_smiles,reaction_smiles_complete
rxn27656,Acetaldehyde dehydrogenase (acetylating),1.2.1.10,acetaldehyde dehydrogenase (acetylating),(1) NAD[0] + (1) CoA[0] + (1) Acetaldehyde[0] <=> (1) NADH[0] + (1) Acetyl-CoA[0] + (1) H+[0],(1) cpd00003[0] + (1) cpd00010[0] + (1) cpd00071[0] <=> (1) cpd00004[0] + (1) cpd00022[0] + (1) cpd00067[0],kegg:C00084 + kegg:C00010 + kegg:C00003 = kegg:C00024 + kegg:C00004,4,stereo_exact,-12.56,-20.43,7.87,7.87,-3.002,-4.883,1.881,1.881,3.909,2.353,4.562,True,-19.665,-15.774,-17.489,-22.34,-17.576,7.0,7.89,298.15,298.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CC=O,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 [H+],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H+],True
rxn32710,Acetaldehyde dehydrogenase (acetylating),1.2.1.10,acetaldehyde dehydrogenase (acetylating),(1) NAD[0] + (1) CoA[0] + (1) Acetaldehyde[0] <=> (1) NADH[0] + (1) Acetyl-CoA[0] + (1) H+[0],(1) cpd00003[0] + (1) cpd00010[0] + (1) cpd00071[0] <=> (1) cpd00004[0] + (1) cpd00022[0] + (1) cpd00067[0],kegg:C00084 + kegg:C00010 + kegg:C00003 = kegg:C00024 + kegg:C00004,4,stereo_exact,-12.56,-20.43,7.87,7.87,-3.002,-4.883,1.881,1.881,3.909,2.353,4.562,True,-19.665,-15.774,-17.489,-22.34,-17.576,7.0,7.89,298.15,298.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CC=O,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 [H+],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H+],True
rxn32711,Acetaldehyde dehydrogenase (acetylating),1.2.1.10,acetaldehyde dehydrogenase (acetylating),(1) NAD[0] + (1) CoA[0] + (1) Acetaldehyde[0] <=> (1) NADH[0] + (1) Acetyl-CoA[0] + (1) H+[0],(1) cpd00003[0] + (1) cpd00010[0] + (1) cpd00071[0] <=> (1) cpd00004[0] + (1) cpd00022[0] + (1) cpd00067[0],kegg:C00084 + kegg:C00010 + kegg:C00003 = kegg:C00024 + kegg:C00004,4,stereo_exact,-12.56,-20.43,7.87,7.87,-3.002,-4.883,1.881,1.881,3.909,2.353,4.562,True,-19.665,-15.774,-17.489,-22.34,-17.576,7.0,7.89,298.15,298.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CC=O,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]; 1 [H+],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H+],True
rxn01530,retinol:NAD+ oxidoreductase,1.1.1.1,alcohol dehydrogenase,(1) NAD[0] + (1) Retinol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Retinal[0],(1) cpd00003[0] + (1) cpd00365[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00304[0],kegg:C00473 + kegg:C00003 = kegg:C00376 + kegg:C00004,3,stereo_exact,10.65,2.859,7.791,7.791,2.545,0.683,1.862,1.862,4.181,5.938,7.262,True,15.355,11.38,10.795,-3.079,8.797,7.0,9.0,310.15,310.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,True
rxn20774,retinene reductase,1.1.1.1,alcohol dehydrogenase,(1) NAD[0] + (1) Retinol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Retinal[0],(1) cpd00003[0] + (1) cpd00365[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00304[0],kegg:C00473 + kegg:C00003 = kegg:C00376 + kegg:C00004,3,stereo_exact,10.65,2.859,7.791,7.791,2.545,0.683,1.862,1.862,4.181,5.938,7.262,True,15.355,11.38,10.795,-3.079,8.797,7.0,9.0,310.15,310.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,True
rxn32074,Retinol dehydrogenase,1.1.1.1,alcohol dehydrogenase,(1) NAD[0] + (1) Retinol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Retinal[0],(1) cpd00003[0] + (1) cpd00365[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00304[0],kegg:C00473 + kegg:C00003 = kegg:C00376 + kegg:C00004,3,stereo_exact,10.65,2.859,7.791,7.791,2.545,0.683,1.862,1.862,4.181,5.938,7.262,True,15.355,11.38,10.795,-3.079,8.797,7.0,9.0,310.15,310.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,True
rxn19090,RXN-1347.c,1.1.1.1,alcohol dehydrogenase,(1) NAD[0] + (1) 3-Hexenol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Hexenal[0],(1) cpd00003[0] + (1) cpd05400[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd15026[0],kegg:C08492 + kegg:C00003 = kegg:C16310 + kegg:C00004,1,stereo_exact,25.41,17.938,7.471,7.471,6.073,4.287,1.786,1.786,5.118,0.0,5.118,True,21.84,0.0,,17.938,17.938,8.3,8.3,298.15,298.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC/C=C\CCO,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 CC/C=C\CC=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC/C=C\CCO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CC/C=C\CC=O,True
rxn01643,L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating),1.2.1.11,aspartate-semialdehyde dehydrogenase,(1) NADP[0] + (1) Phosphate[0] + (1) L-Aspartate4-semialdehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 4-Phospho-L-aspartate[0],(1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00346[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01977[0],kegg:C00441 + kegg:C00006 + kegg:C00009 = kegg:C03082 + kegg:C00005,3,stereo_exact,-16.099,-8.668,-7.431,7.431,-3.848,-2.072,-1.776,1.776,4.179,4.092,5.849,True,-41.38,-14.226,-20.376,-13.134,-4.962,4.4,8.0,298.15,298.15,reversed,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 O=P([O-])([O-])O; 1 [NH3+][C@@H](CC=O)C(=O)[O-],1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 [NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=P([O-])([O-])O.[NH3+][C@@H](CC=O)C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],True
rxn27723,ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN.d,1.2.1.11,aspartate-semialdehyde dehydrogenase,(1) NADP[0] + (1) Phosphate[0] + (1) L-Aspartate4-semialdehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 4-Phospho-L-aspartate[0],(1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00346[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01977[0],kegg:C00441 + kegg:C00006 + kegg:C00009 = kegg:C03082 + kegg:C00005,3,stereo_exact,-16.099,-8.668,-7.431,7.431,-3.848,-2.072,-1.776,1.776,4.179,4.092,5.849,True,-41.38,-14.226,-20.376,-13.134,-4.962,4.4,8.0,298.15,298.15,reversed,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 O=P([O-])([O-])O; 1 [NH3+][C@@H](CC=O)C(=O)[O-],1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 [NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=P([O-])([O-])O.[NH3+][C@@H](CC=O)C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],True
rxn33374,Aspartate-semialdehyde dehydrogenase,1.2.1.11,aspartate-semialdehyde dehydrogenase,(1) NADPH[0] + (1) H+[0] + (1) 4-Phospho-L-aspartate[0] <=> (1) NADP[0] + (1) Phosphate[0] + (1) L-Aspartate4-semialdehyde[0],(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01977[0] <=> (1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00346[0],kegg:C00441 + kegg:C00006 + kegg:C00009 = kegg:C03082 + kegg:C00005,3,stereo_exact,16.099,8.668,7.431,7.431,3.848,2.072,1.776,1.776,4.179,4.092,5.849,True,41.38,-14.226,20.376,4.962,13.134,4.4,8.0,298.15,298.15,same,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 [NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-],1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 O=P([O-])([O-])O; 1 [NH3+][C@@H](CC=O)C(=O)[O-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[NH3+][C@@H](CC(=O)OP(=O)([O-])[O-])C(=O)[O-]>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=P([O-])([O-])O.[NH3+][C@@H](CC=O)C(=O)[O-],True
rxn00641,GTP:alpha-D-mannose-1-phosphate guanylyltransferase,2.7.7.13,mannose-1-phosphate guanylyltransferase,(1) GTP[0] + (1) D-Mannose1-phosphate[0] => (1) PPi[0] + (1) GDP-mannose[0],(1) cpd00038[0] + (1) cpd00485[0] => (1) cpd00012[0] + (1) cpd00083[0],kegg:C00044 + kegg:C00636 = kegg:C00096 + kegg:C00013,1,stereo_exact,5.05,-2.363,7.413,7.413,1.207,-0.565,1.772,1.772,3.758,0.0,3.758,True,4.477,-4.477,-12.05,-2.363,-2.363,8.26,8.26,310.15,310.15,same,1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1; 1 O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1 O=P([O-])([O-])OP(=O)([O-])O; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O>>O=P([O-])([O-])OP(=O)([O-])O.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,True
rxn33633,Mannose-1-phosphate guanylyltransferase,2.7.7.13,mannose-1-phosphate guanylyltransferase,(1) GTP[0] + (1) D-Mannose1-phosphate[0] => (1) PPi[0] + (1) GDP-mannose[0],(1) cpd00038[0] + (1) cpd00485[0] => (1) cpd00012[0] + (1) cpd00083[0],kegg:C00044 + kegg:C00636 = kegg:C00096 + kegg:C00013,1,stereo_exact,5.05,-2.363,7.413,7.413,1.207,-0.565,1.772,1.772,3.758,0.0,3.758,True,4.477,-4.477,-12.05,-2.363,-2.363,8.26,8.26,310.15,310.15,same,1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1; 1 O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1 O=P([O-])([O-])OP(=O)([O-])O; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O>>O=P([O-])([O-])OP(=O)([O-])O.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,True
rxn00836,IMP:diphosphate phospho-D-ribosyltransferase,2.4.2.8,hypoxanthine phosphoribosyltransferase,(1) PPi[0] + (1) H+[0] + (1) IMP[0] <= (1) PRPP[0] + (1) HYXN[0],(1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00114[0] <= (1) cpd00103[0] + (1) cpd00226[0],kegg:C00130 + kegg:C00013 = kegg:C00262 + kegg:C00119 | kegg:C00262 + kegg:C00119 = kegg:C00130 + kegg:C00013,2,stereo_exact,38.08,30.799,7.281,7.281,9.101,7.361,1.74,1.74,3.809,1.434,4.07,True,52.467,22.635,25.564,29.784,31.813,7.4,7.4,303.15,311.15,reversed,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [H+]; 1 O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,1 O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O; 1 O=c1[nH]cnc2[nH]cnc12,O=P([O-])([O-])OP(=O)([O-])O.[H+].O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O.O=c1[nH]cnc2[nH]cnc12,True
