modelseed_rxn,name,ec,enzyme_name,equation_definition,equation_ids,tecrdb_reaction,n_measurements,match_tier,dGpredictor_modelseed_dG_kJ,tecrdb_dG_kJ,diff_kJ,abs_diff_kJ,dGpredictor_modelseed_dG_kcal,tecrdb_dG_kcal,diff_kcal,abs_diff_kcal,dGpredictor_modelseed_err_kJ,tecrdb_dG_sd_kJ,combined_err_kJ,significant,other_GroupContribution_dG_kJ,other_dGPredictor_original_dG_kJ,other_eQuilibrator_dG_kJ,tecrdb_dG_min_kJ,tecrdb_dG_max_kJ,pH_min,pH_max,T_min,T_max,ms_orientation_vs_canonical,reactants_smiles,products_smiles,reaction_smiles,reaction_smiles_complete
rxn28089,Propionate--CoA ligase,6.2.1.1,acetate-CoA ligase,(1) ATP[0] + (1) CoA[0] + (1) Propionate[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) Propionyl-CoA[0],(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00141[0] => (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0] + (1) cpd00086[0],kegg:C00002 + kegg:C00163 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00100,1,stereo_exact,10.536,-0.362,10.898,10.898,2.518,-0.086,2.605,2.605,5.111,0.0,5.111,True,-90.165,6.276,5.941,-0.362,-0.362,8.0,8.0,311.15,311.15,reversed,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CCC(=O)[O-],1 O=P([O-])([O-])OP(=O)([O-])O; 1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 [H+]; 1 CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CCC(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],True
rxn01307,2-dehydro-3-deoxy-L-pentonate glycolaldehyde-lyase (pyruvate-forming),4.1.2.18,2-dehydro-3-deoxy-L-pentonate aldolase,(1) 2-dehydro-3-deoxy-L-arabinonate[0] <=> (1) Pyruvate[0] + (1) Glycolaldehyde[0],(1) cpd22923[0] <=> (1) cpd00020[0] + (1) cpd00229[0],kegg:C00684 = kegg:C00022 + kegg:C00266,1,stereo_exact,9.051,19.786,-10.734,10.734,2.163,4.729,-2.566,2.566,49.545,0.0,49.545,False,3.138,19.79,14.937,19.786,19.786,7.4,7.4,301.15,301.15,reversed,1 O=C([O-])C(=O)C[C@@H](O)CO,1 CC(=O)C(=O)[O-]; 1 O=CCO,O=C([O-])C(=O)C[C@@H](O)CO>>CC(=O)C(=O)[O-].O=CCO,True
rxn18927,2-dehydro-3-deoxy-L-pentonate aldolase,4.1.2.18,2-dehydro-3-deoxy-L-pentonate aldolase,(1) 2-dehydro-3-deoxy-L-arabinonate[0] <=> (1) Pyruvate[0] + (1) Glycolaldehyde[0],(1) cpd22923[0] <=> (1) cpd00020[0] + (1) cpd00229[0],kegg:C00684 = kegg:C00022 + kegg:C00266,1,stereo_exact,9.051,19.786,-10.734,10.734,2.163,4.729,-2.566,2.566,49.545,0.0,49.545,False,3.138,19.79,19.79,19.786,19.786,7.4,7.4,301.15,301.15,reversed,1 O=C([O-])C(=O)C[C@@H](O)CO,1 CC(=O)C(=O)[O-]; 1 O=CCO,O=C([O-])C(=O)C[C@@H](O)CO>>CC(=O)C(=O)[O-].O=CCO,True
rxn02930,"D-threo-2,4-diaminopentanoate:NAD+ oxidoreductase (deaminating)",1.4.1.12,"2,4-diaminopentanoate dehydrogenase","(1) H2O[0] + (1) NAD[0] + (1) 2,4-Diaminopentanoate[0] <=> (1) NADH[0] + (1) NH3[0] + (1) H+[0] + (1) 2-Amino-4-oxopentanoate[0]",(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd02448[0] <=> (1) cpd00004[0] + (1) cpd00013[0] + (1) cpd00067[0] + (1) cpd02121[0],kegg:C03943 + kegg:C00003 + kegg:C00001 = kegg:C03341 + kegg:C00004 + kegg:C00014,1,stereo_exact,30.567,20.118,10.449,10.449,7.306,4.808,2.497,2.497,5.113,0.0,5.113,True,26.066,31.296,29.497,20.118,20.118,8.75,8.75,301.15,301.15,same,1 O; 1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 C[C@H]([NH3+])C[C@@H]([NH3+])C(=O)[O-],1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [NH4+]; 1 [H+]; 1 CC(=O)C[C@@H]([NH3+])C(=O)[O-],O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@H]([NH3+])C[C@@H]([NH3+])C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[NH4+].[H+].CC(=O)C[C@@H]([NH3+])C(=O)[O-],True
rxn35675,"2,4-diaminopentanoic acid C4 dehydrogenase",1.4.1.12,"2,4-diaminopentanoate dehydrogenase","(1) H2O[0] + (1) NAD[0] + (1) 2,4-Diaminopentanoate[0] <=> (1) NADH[0] + (1) NH3[0] + (1) H+[0] + (1) 2-amino-4-ketopentanoate[0]",(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd02448[0] <=> (1) cpd00004[0] + (1) cpd00013[0] + (1) cpd00067[0] + (1) cpd24394[0],kegg:C03943 + kegg:C00003 + kegg:C00001 = kegg:C03341 + kegg:C00004 + kegg:C00014,1,stereo_exact,30.567,20.118,10.449,10.449,7.306,4.808,2.497,2.497,5.113,0.0,5.113,True,26.066,,29.497,20.118,20.118,8.75,8.75,301.15,301.15,same,1 O; 1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 C[C@H]([NH3+])C[C@@H]([NH3+])C(=O)[O-],1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [NH4+]; 1 [H+]; 1 CC(=O)C[C@@H]([NH3+])C(=O)[O-],O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@H]([NH3+])C[C@@H]([NH3+])C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[NH4+].[H+].CC(=O)C[C@@H]([NH3+])C(=O)[O-],True
rxn00421,diphosphate:L-serine O-phosphotransferase,2.7.1.80,pyrophosphate-serine phosphotransferase,(1) PPi[0] + (1) L-Serine[0] <=> (1) Phosphate[0] + (1) H+[0] + (1) phosphoserine[0],(1) cpd00012[0] + (1) cpd00054[0] <=> (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00738[0],kegg:C00013 + kegg:C00065 = kegg:C00009 + kegg:C01005,7,stereo_exact,-5.579,-15.921,10.342,10.342,-1.333,-3.805,2.472,2.472,3.644,1.004,3.779,True,-12.845,-5.732,-4.226,-17.79,-15.372,6.7,7.7,310.15,310.15,reversed,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [NH3+][C@@H](CO)C(=O)[O-],1 O=P([O-])([O-])O; 1 [H+]; 1 [NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-],O=P([O-])([O-])OP(=O)([O-])O.[NH3+][C@@H](CO)C(=O)[O-]>>O=P([O-])([O-])O.[H+].[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-],True
rxn01293,Aromatic alcohol:NAD+ oxidoreductase,1.1.1.1;1.1.1.90,alcohol dehydrogenase;aryl-alcohol dehydrogenase,(1) NAD[0] + (1) Phenylcarbinol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Benzaldehyde[0],(1) cpd00003[0] + (1) cpd00435[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00225[0],kegg:C00556 + kegg:C00003 = kegg:C00261 + kegg:C00004,6,stereo_exact,20.126,10.039,10.087,10.087,4.81,2.399,2.411,2.411,3.911,4.647,6.074,True,15.355,20.836,20.376,5.758,17.174,7.5,9.5,298.15,300.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 OCc1ccccc1,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 O=Cc1ccccc1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.OCc1ccccc1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=Cc1ccccc1,True
rxn00915,GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase,2.4.2.8,hypoxanthine phosphoribosyltransferase,(1) PPi[0] + (1) H+[0] + (1) GMP[0] <= (1) PRPP[0] + (1) Guanine[0],(1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00126[0] <= (1) cpd00103[0] + (1) cpd00207[0],kegg:C00242 + kegg:C00119 = kegg:C00144 + kegg:C00013,1,stereo_exact,39.867,29.784,10.082,10.082,9.528,7.119,2.41,2.41,4.079,0.0,4.079,True,52.467,24.811,27.531,29.784,29.784,7.4,7.4,311.15,311.15,reversed,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [H+]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,1 O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O; 1 Nc1nc2[nH]cnc2c(=O)[nH]1,O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O.Nc1nc2[nH]cnc2c(=O)[nH]1,True
rxn32380,diphosphate 5-phospho-alpha-D-ribosyltransferase,2.4.2.8,hypoxanthine phosphoribosyltransferase,(1) PRPP[0] + (1) Guanine[0] => (1) PPi[0] + (1) H+[0] + (1) GMP[0],(1) cpd00103[0] + (1) cpd00207[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00126[0],kegg:C00242 + kegg:C00119 = kegg:C00144 + kegg:C00013,1,stereo_exact,-39.867,-29.784,-10.082,10.082,-9.528,-7.119,-2.41,2.41,4.079,0.0,4.079,True,-52.467,24.811,-27.531,-29.784,-29.784,7.4,7.4,311.15,311.15,same,1 O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O; 1 Nc1nc2[nH]cnc2c(=O)[nH]1,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [H+]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O.Nc1nc2[nH]cnc2c(=O)[nH]1>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,True
rxn32382,diphosphate 5-phospho-alpha-D-ribosyltransferase,2.4.2.8,hypoxanthine phosphoribosyltransferase,(1) PRPP[0] + (1) Guanine[0] => (1) PPi[0] + (1) H+[0] + (1) GMP[0],(1) cpd00103[0] + (1) cpd00207[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00126[0],kegg:C00242 + kegg:C00119 = kegg:C00144 + kegg:C00013,1,stereo_exact,-39.867,-29.784,-10.082,10.082,-9.528,-7.119,-2.41,2.41,4.079,0.0,4.079,True,-52.467,24.811,-27.531,-29.784,-29.784,7.4,7.4,311.15,311.15,same,1 O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O; 1 Nc1nc2[nH]cnc2c(=O)[nH]1,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [H+]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O.Nc1nc2[nH]cnc2c(=O)[nH]1>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,True
rxn32383,diphosphate 5-phospho-alpha-D-ribosyltransferase,2.4.2.8,hypoxanthine phosphoribosyltransferase,(1) PRPP[0] + (1) Guanine[0] => (1) PPi[0] + (1) H+[0] + (1) GMP[0],(1) cpd00103[0] + (1) cpd00207[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00126[0],kegg:C00242 + kegg:C00119 = kegg:C00144 + kegg:C00013,1,stereo_exact,-39.867,-29.784,-10.082,10.082,-9.528,-7.119,-2.41,2.41,4.079,0.0,4.079,True,-52.467,24.811,-27.531,-29.784,-29.784,7.4,7.4,311.15,311.15,same,1 O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O; 1 Nc1nc2[nH]cnc2c(=O)[nH]1,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [H+]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O.Nc1nc2[nH]cnc2c(=O)[nH]1>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,True
rxn32385,diphosphate 5-phospho-alpha-D-ribosyltransferase,2.4.2.8,hypoxanthine phosphoribosyltransferase,(1) PRPP[0] + (1) Guanine[0] => (1) PPi[0] + (1) H+[0] + (1) GMP[0],(1) cpd00103[0] + (1) cpd00207[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00126[0],kegg:C00242 + kegg:C00119 = kegg:C00144 + kegg:C00013,1,stereo_exact,-39.867,-29.784,-10.082,10.082,-9.528,-7.119,-2.41,2.41,4.079,0.0,4.079,True,-52.467,24.811,-27.531,-29.784,-29.784,7.4,7.4,311.15,311.15,same,1 O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O; 1 Nc1nc2[nH]cnc2c(=O)[nH]1,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [H+]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O.Nc1nc2[nH]cnc2c(=O)[nH]1>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,True
rxn32386,diphosphate 5-phospho-alpha-D-ribosyltransferase,2.4.2.8,hypoxanthine phosphoribosyltransferase,(1) PRPP[0] + (1) Guanine[0] => (1) PPi[0] + (1) H+[0] + (1) GMP[0],(1) cpd00103[0] + (1) cpd00207[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00126[0],kegg:C00242 + kegg:C00119 = kegg:C00144 + kegg:C00013,1,stereo_exact,-39.867,-29.784,-10.082,10.082,-9.528,-7.119,-2.41,2.41,4.079,0.0,4.079,True,-52.467,24.811,-27.531,-29.784,-29.784,7.4,7.4,311.15,311.15,same,1 O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O; 1 Nc1nc2[nH]cnc2c(=O)[nH]1,1 O=P([O-])([O-])OP(=O)([O-])O; 1 [H+]; 1 Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O.Nc1nc2[nH]cnc2c(=O)[nH]1>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,True
rxn01138,Adenosine:phosphate alpha-D-ribosyltransferase,2.4.2.1,purine-nucleoside phosphorylase,(1) Phosphate[0] + (1) Adenosine[0] <=> (1) Adenine[0] + (1) Ribose 1-phosphate[0],(1) cpd00009[0] + (1) cpd00182[0] <=> (1) cpd00128[0] + (1) cpd00475[0],kegg:C00212 + kegg:C00009 = kegg:C00147 + kegg:C00620,3,stereo_exact,-2.896,7.129,-10.025,10.025,-0.692,1.704,-2.396,2.396,3.809,3.923,5.468,True,-33.263,7.95,8.242,5.468,12.939,7.0,9.0,298.15,310.15,reversed,1 O=P([O-])([O-])O; 1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1 Nc1ncnc2nc[nH]c12; 1 O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>Nc1ncnc2nc[nH]c12.O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True
rxn30188,Purine nucleoside phosphorylase,2.4.2.1,purine-nucleoside phosphorylase,(1) Phosphate[0] + (1) Adenosine[0] <=> (1) Adenine[0] + (1) Ribose 1-phosphate[0],(1) cpd00009[0] + (1) cpd00182[0] <=> (1) cpd00128[0] + (1) cpd00475[0],kegg:C00212 + kegg:C00009 = kegg:C00147 + kegg:C00620,3,stereo_exact,-2.896,7.129,-10.025,10.025,-0.692,1.704,-2.396,2.396,3.809,3.923,5.468,True,-33.263,7.95,8.242,5.468,12.939,7.0,9.0,298.15,310.15,reversed,1 O=P([O-])([O-])O; 1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1 Nc1ncnc2nc[nH]c12; 1 O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>Nc1ncnc2nc[nH]c12.O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True
rxn14104,ADP-glucose:D-fructose 2-alpha-D-glucosyltransferase,2.4.1.13,sucrose synthase,(1) ADP[0] + (1) Sucrose[0] <=> (1) D-Fructose[0] + (1) ADPglucose[0],(1) cpd00008[0] + (1) cpd00076[0] <=> (1) cpd00082[0] + (1) cpd00387[0],kegg:C00498 + kegg:C00095 = kegg:C00008 + kegg:C00089,1,stereo_exact,11.169,1.212,9.957,9.957,2.669,0.29,2.38,2.38,3.824,0.0,3.824,True,7.113,2.008,-3.933,1.212,1.212,7.4,7.4,310.15,310.15,same,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1 OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O; 1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,True
rxn00546,D-Mannitol-1-phosphate:NAD+ 5-oxidoreductase,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase;mannitol-1-phosphate dehydrogenase,"(1) NAD[0] + (1) D-mannitol, 1-(dihydrogenphosphate)[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-fructose-6-phosphate[0]",(1) cpd00003[0] + (1) cpd27436[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00072[0],kegg:C00644 + kegg:C00003 = kegg:C00085 + kegg:C00004,5,stereo_exact,10.2,0.584,9.616,9.616,2.438,0.14,2.298,2.298,3.77,7.126,8.062,True,8.41,11.506,18.451,-0.236,13.134,7.0,9.0,296.15,298.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 O=P([O-])([O-])OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=P([O-])([O-])OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,True
rxn13933,mannitol-1-phosphate 5-dehydrogenase,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase;mannitol-1-phosphate dehydrogenase,"(1) NAD[0] + (1) D-mannitol, 1-(dihydrogenphosphate)[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-fructose-6-phosphate[0]",(1) cpd00003[0] + (1) cpd27436[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00072[0],kegg:C00644 + kegg:C00003 = kegg:C00085 + kegg:C00004,5,stereo_exact,10.2,0.584,9.616,9.616,2.438,0.14,2.298,2.298,3.77,7.126,8.062,True,8.41,11.506,18.451,-0.236,13.134,7.0,9.0,296.15,298.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 O=P([O-])([O-])OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=P([O-])([O-])OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,True
